Date,open,high,low,close,volume
2014-07-24,478.876,481.943,472.197,480.459,206906.0
2014-07-23,480.855,482.883,471.455,478.678,364079.0
2014-07-22,469.971,482.289,467.399,480.261,354654.0
2014-07-21,471.95,473.434,465.024,469.328,310596.0
2014-07-18,467.003,472.395,461.314,470.169,387490.0
2014-07-17,461.858,471.901,460.127,469.872,400709.0
2014-07-16,460.325,466.657,457.109,465.371,336787.0
2014-07-15,453.052,460.077,451.766,458.148,505645.0
2014-07-14,440.289,454.833,437.815,451.42,268209.0
2014-07-11,449.194,456.416,439.299,440.784,294336.0
2014-07-10,455.377,469.773,445.434,448.056,448867.0
2014-07-09,464.431,464.925,448.204,452.063,288010.0
2014-07-08,474.918,478.926,460.572,463.441,464587.0
2014-07-07,467.992,474.869,467.201,473.682,403085.0
2014-07-04,464.381,469.18,461.264,463.491,334464.0
2014-07-03,451.172,466.805,451.172,463.837,354902.0
2014-07-02,445.384,453.448,440.289,450.183,655571.0
2014-07-01,427.427,448.204,427.427,446.176,615373.0
2014-06-30,429.405,431.335,424.557,426.586,188377.0
2014-06-27,433.066,435.787,425.448,427.674,259423.0
2014-06-26,440.685,443.95,431.632,433.314,263513.0
2014-06-25,437.024,443.851,434.402,438.706,325299.0
2014-06-24,429.801,440.784,429.801,437.469,349107.0
2014-06-23,432.077,437.766,427.179,430.939,237003.0
2014-06-20,437.321,437.519,428.911,432.225,280024.0
2014-06-19,432.72,438.904,430.395,433.808,1541383.0
2014-06-18,439.201,440.19,425.942,429.257,301594.0
2014-06-17,427.427,437.865,422.628,435.985,352528.0
2014-06-16,431.384,433.363,424.458,426.338,265973.0
2014-06-13,445.236,445.78,430.593,433.165,302352.0
2014-06-12,441.179,446.522,437.568,444.89,324524.0
2014-06-11,449.194,449.194,433.264,440.883,501967.0
2014-06-10,447.66,450.084,437.716,447.512,488668.0
2014-06-09,434.946,448.204,434.55,443.653,631519.0
2014-06-06,431.384,435.342,424.161,433.907,662470.0
2014-06-05,417.236,431.384,412.585,430.197,816139.0
2014-06-04,420.253,424.557,414.663,417.236,417926.0
2014-06-03,412.585,419.363,411.744,415.999,432121.0
2014-06-02,413.575,418.027,406.401,416.642,293687.0
2014-05-30,409.32,417.433,402.741,411.052,592828.0
2014-05-29,420.501,428.07,417.285,419.313,336446.0
2014-05-28,431.879,431.879,419.017,424.31,415312.0
2014-05-27,439.299,446.126,428.911,431.829,323664.0
2014-05-26,432.374,448.6,431.384,438.607,875466.0
2014-05-23,424.26,435.243,420.649,426.833,536612.0
2014-05-22,431.384,436.331,423.964,425.843,440853.0
2014-05-21,435.837,439.943,429.455,432.473,355827.0
2014-05-20,440.388,446.967,432.027,435.094,498001.0
2014-05-19,449.837,452.953,438.211,439.646,421874.0
2014-05-16,435.342,459.286,435.342,445.038,1088458.0
2014-05-15,440.289,443.999,432.473,434.649,361248.0
2014-05-14,435.342,441.08,429.554,437.716,272071.0
2014-05-13,443.257,450.727,433.957,436.133,494671.0
2014-05-12,421.985,441.278,421.985,440.289,917460.0
2014-05-09,419.759,424.458,414.96,422.974,316367.0
2014-05-08,413.13,419.511,413.13,417.681,163623.0
2014-05-07,414.564,416.988,411.002,412.091,180095.0
2014-05-06,410.607,417.186,410.112,413.872,216977.0
2014-05-05,405.659,411.349,404.67,409.864,241321.0
2014-05-02,411.794,415.504,406.896,410.31,243540.0
2014-04-30,408.38,413.575,400.514,410.062,326578.0
2014-04-29,412.635,414.564,403.78,404.818,222875.0
2014-04-28,419.313,419.363,410.705,412.091,239507.0
2014-04-25,417.78,425.942,417.78,419.313,239438.0
2014-04-24,420.011,421.856,415.9886,417.78,143860.0
2014-04-23,426.833,428.812,418.027,420.946,258933.0
2014-04-22,426.437,429.999,421.935,424.508,362832.0
2014-04-21,420.501,429.9,419.907,427.377,348159.0
